species_code,recording_id,safe_id,onset,offset,freq_min,freq_max,power,cluster_id,method
comsan,xc:882521,xc_882521,1.1494,1.2655,10852.7,11369.5,5.608389854431152,0,bambird
comsan,xc:900380,xc_900380,1.5573,1.76,19265.6,22687.5,5.368566036224365,0,bambird
comsan,xc:503479,xc_503479,17.7813,17.888,21234.4,22218.8,5.264803886413574,0,bambird
comsan,xc:503479,xc_503479,17.9947,18.08,23015.6,23390.6,5.101374626159668,0,bambird
comsan,xc:599571,xc_599571,4.4118,4.4698,12360.1,13178.3,4.489787578582764,0,bambird
comsan,xc:882521,xc_882521,3.3088,3.3901,21791.6,22006.9,4.0342254638671875,0,bambird
daured1,xc:438628,xc_438628,31.8346,32.1248,21317.9,22006.9,169.2210235595703,0,bambird
daured1,xc:113350,xc_113350,27.744,27.9787,17671.9,20437.5,141.3769989013672,0,bambird
daured1,xc:113350,xc_113350,27.648,27.8827,14015.6,16687.5,140.37384033203125,0,bambird
daured1,xc:113350,xc_113350,27.5947,27.808,22546.9,23953.1,135.0467071533203,0,bambird
daured1,xc:113350,xc_113350,7.168,8.48,3093.8,23953.1,112.01734161376953,0,bambird
daured1,xc:918844,xc_918844,63.3493,65.4827,46.9,23953.1,111.24732971191406,0,bambird
daured1,xc:438628,xc_438628,3.3321,3.483,21533.2,22006.9,107.63949584960938,0,bambird
daured1,xc:918844,xc_918844,42.9013,43.3173,16875.0,19218.8,100.40411376953125,0,bambird
daured1,xc:457952,xc_457952,59.5627,60.0853,22078.1,23953.1,99.96830749511719,0,bambird
daured1,xc:918844,xc_918844,42.8907,43.264,19781.2,20718.8,96.73001098632812,0,bambird
daured1,xc:457952,xc_457952,53.344,53.6747,8718.8,10781.2,96.01826477050781,0,bambird
daured1,xc:918844,xc_918844,42.912,43.2747,22781.2,23718.8,94.29115295410156,0,bambird
daured1,xc:918844,xc_918844,63.616,64.3733,22265.6,23953.1,85.8177490234375,0,bambird
daured1,xc:438628,xc_438628,55.5537,55.6931,21576.3,22006.9,82.67399597167969,0,bambird
daured1,xc:113350,xc_113350,15.1787,15.5413,16031.2,18843.8,81.32411193847656,0,bambird
daured1,xc:1052253,xc_1052253,23.4173,23.4986,17054.3,17269.6,65.96871948242188,0,bambird
daured1,xc:1052253,xc_1052253,3.216,3.3437,8828.6,9776.1,64.55297088623047,0,bambird
daured1,xc:1052253,xc_1052253,5.6773,6.1533,3789.8,7838.1,61.14701843261719,0,bambird
daured1,xc:1052253,xc_1052253,5.6889,5.9095,10637.4,11929.4,61.0305290222168,0,bambird
daured1,xc:1052253,xc_1052253,5.7121,5.9095,9173.1,10034.5,61.02926254272461,0,bambird
daured1,xc:457952,xc_457952,37.0667,37.2053,22734.4,22968.8,57.308311462402344,0,bambird
daured1,xc:457952,xc_457952,37.088,37.2267,21234.4,21562.5,57.2067756652832,0,bambird
daured1,xc:457952,xc_457952,37.0987,37.1947,21937.5,22218.8,56.170902252197266,0,bambird
daured1,xc:423316,xc_423316,8.5653,8.8747,11859.4,15000.0,55.49284744262695,0,bambird
daured1,xc:877986,xc_877986,0.0232,4.6092,43.1,22006.9,51.074363708496094,0,bambird
daured1,xc:438628,xc_438628,17.0434,17.1479,21705.5,22006.9,41.072113037109375,0,bambird
daured1,xc:718401,xc_718401,30.9754,31.0219,11025.0,11283.4,38.796085357666016,0,bambird
dusthr2,xc:675303,xc_675303,3.1347,4.6672,43.1,5081.8,2259.7841796875,0,bambird
dusthr2,xc:675303,xc_675303,3.1231,4.5047,13479.8,22006.9,2013.416259765625,0,bambird
dusthr2,xc:675303,xc_675303,4.5395,5.0039,13350.6,18432.4,968.0933837890625,0,bambird
dusthr2,xc:675303,xc_675303,0.058,0.743,43.1,2627.1,761.098388671875,0,bambird
dusthr2,xc:675303,xc_675303,0.0348,0.7314,14039.6,22006.9,757.7871704101562,0,bambird
dusthr2,xc:675170,xc_675170,15.0233,15.7896,8441.0,22006.9,493.5986328125,0,bambird
dusthr2,xc:675170,xc_675170,15.1742,15.7896,43.1,3359.2,477.6219787597656,0,bambird
dusthr2,xc:675170,xc_675170,15.5341,15.7896,3488.4,4435.8,437.565673828125,0,bambird
dusthr2,xc:675170,xc_675170,15.5225,15.7199,8871.7,9431.5,335.9036865234375,0,bambird
dusthr2,xc:675617,xc_675617,0.2902,0.4296,16451.4,20456.5,273.24969482421875,0,bambird
dusthr2,xc:675170,xc_675170,13.8855,15.0233,473.7,20585.7,215.01824951171875,0,bambird
dusthr2,xc:675169,xc_675169,1.7995,6.3855,43.1,22006.9,208.917236328125,0,bambird
dusthr2,xc:268111,xc_268111,23.6031,24.1255,7708.9,21360.9,168.61810302734375,0,bambird
dusthr2,xc:268111,xc_268111,23.6031,24.1255,21619.3,22006.9,168.61810302734375,0,bambird
dusthr2,xc:268111,xc_268111,23.1387,23.5218,13695.1,19422.9,117.9677734375,0,bambird
dusthr2,xc:675617,xc_675617,19.4467,19.5744,43.1,5168.0,111.09854888916016,0,bambird
eurcoo,xc:624808,xc_624808,32.8427,35.1147,19593.8,23953.1,441.1087341308594,0,bambird
eurcoo,xc:624808,xc_624808,31.6267,33.1947,19546.9,22218.8,395.5152282714844,0,bambird
eurcoo,xc:103222,xc_103222,14.688,16.3627,20015.6,23953.1,356.5601501464844,0,bambird
eurcoo,xc:470565,xc_470565,29.44,30.048,4218.8,7078.1,321.4718017578125,0,bambird
eurcoo,xc:424005,xc_424005,34.0693,35.264,22031.2,23015.6,318.79681396484375,0,bambird
eurcoo,xc:103222,xc_103222,0.0213,2.24,46.9,23953.1,278.6846008300781,0,bambird
eurcoo,xc:103222,xc_103222,2.272,4.4907,46.9,23953.1,262.2427673339844,0,bambird
eurcoo,xc:624808,xc_624808,34.24,35.072,19546.9,20953.1,234.33554077148438,0,bambird
eurcoo,xc:103222,xc_103222,15.3813,16.3627,18656.2,20203.1,216.57925415039062,0,bambird
eurcoo,xc:103222,xc_103222,15.6587,16.3627,17156.2,18468.8,200.53846740722656,0,bambird
eurcoo,xc:470565,xc_470565,28.6933,29.44,5625.0,9328.1,187.40701293945312,0,bambird
eurcoo,xc:424005,xc_424005,46.7627,49.5467,46.9,23203.1,182.93142700195312,0,bambird
eurcoo,xc:470565,xc_470565,30.208,31.552,11203.1,16921.9,182.00692749023438,0,bambird
eurcoo,xc:470565,xc_470565,37.2587,38.3893,22828.1,23953.1,180.0631103515625,0,bambird
eurcoo,xc:624808,xc_624808,32.4693,32.7253,18843.8,19265.6,174.98963928222656,0,bambird
eurcoo,xc:424005,xc_424005,31.52,33.8453,46.9,4265.6,167.2239990234375,0,bambird
eurcoo,xc:624808,xc_624808,32.448,32.672,22875.0,23625.0,158.3175811767578,0,bambird
eurcoo,xc:424005,xc_424005,36.7893,37.6107,21984.4,23015.6,139.8370819091797,0,bambird
eurcoo,xc:424005,xc_424005,35.3067,36.0533,21890.6,23953.1,131.39315795898438,0,bambird
eurcoo,xc:470565,xc_470565,27.1467,27.552,9281.2,11625.0,105.95555877685547,0,bambird
eurcoo,xc:629958,xc_629958,3.8081,3.9126,21188.7,22006.9,87.37054443359375,0,bambird
eurwig,xc:113187,xc_113187,114.5208,116.0649,19982.8,22006.9,472.6363220214844,0,bambird
eurwig,xc:113187,xc_113187,55.9137,57.4229,18992.3,22006.9,447.2090759277344,0,bambird
eurwig,xc:113187,xc_113187,88.2707,88.9789,18174.0,22006.9,437.61749267578125,0,bambird
eurwig,xc:113187,xc_113187,32.1132,35.3872,43.1,21705.5,424.17529296875,0,bambird
eurwig,xc:113187,xc_113187,39.9499,40.2402,15374.7,16020.7,417.7485656738281,0,bambird
eurwig,xc:684919,xc_684919,31.1612,31.6024,19896.7,21102.5,353.12762451171875,0,bambird
eurwig,xc:684919,xc_684919,31.2308,31.4514,21791.6,22006.9,321.9063415527344,0,bambird
eurwig,xc:684919,xc_684919,33.727,34.0056,8397.9,9560.7,288.25445556640625,0,bambird
eurwig,xc:684919,xc_684919,34.6093,34.7603,8139.6,9000.9,246.3678741455078,0,bambird
eurwig,xc:684919,xc_684919,33.1581,33.8199,15116.3,17786.4,231.4522247314453,0,bambird
eurwig,xc:994831,xc_994831,5.2587,6.2187,19453.1,23953.1,190.12606811523438,0,bambird
eurwig,xc:994831,xc_994831,4.1173,4.7147,15328.1,17578.1,112.22956848144531,0,bambird
eurwig,xc:994831,xc_994831,13.536,14.016,3281.2,5625.0,92.93487548828125,0,bambird
eurwig,xc:994831,xc_994831,5.7707,6.144,46.9,1312.5,81.96073913574219,0,bambird
eurwig,xc:994831,xc_994831,4.3307,4.8107,17531.2,19312.5,80.9980239868164,0,bambird
eutspa,xc:358624,xc_358624,8.6843,12.6084,43.1,22006.9,1281.1046142578125,0,bambird
eutspa,xc:358624,xc_358624,52.8138,55.9833,43.1,8354.9,1181.34228515625,0,bambird
eutspa,xc:358624,xc_358624,44.6752,49.2495,43.1,19810.5,1155.479736328125,0,bambird
eutspa,xc:358624,xc_358624,55.3796,59.2457,43.1,22006.9,1070.9974365234375,0,bambird
eutspa,xc:358624,xc_358624,5.2941,6.2926,2024.1,7752.0,1067.4473876953125,0,bambird
eutspa,xc:497883,xc_497883,75.9641,84.9154,43.1,18733.9,400.84283447265625,0,bambird
eutspa,xc:629244,xc_629244,37.0242,37.7208,19422.9,22006.9,315.06085205078125,0,bambird
eutspa,xc:629244,xc_629244,48.1001,48.5065,18733.9,22006.9,274.3222351074219,0,bambird
eutspa,xc:497883,xc_497883,119.3854,122.2415,775.2,22006.9,246.039306640625,0,bambird
eutspa,xc:629244,xc_629244,53.2085,53.5104,18906.2,22006.9,208.99118041992188,0,bambird
eutspa,xc:497883,xc_497883,45.9291,49.2727,43.1,17312.7,207.68209838867188,0,bambird
eutspa,xc:629244,xc_629244,36.1651,36.2231,16795.9,17485.0,207.36734008789062,0,bambird
eutspa,xc:497883,xc_497883,135.6858,138.1239,387.6,22006.9,196.91497802734375,0,bambird
eutspa,xc:497883,xc_497883,56.5174,58.4678,43.1,16408.3,195.6419677734375,0,bambird
eutspa,xc:629244,xc_629244,48.2162,48.46,13178.3,15676.2,180.096923828125,0,bambird
gadwal,xc:622760,xc_622760,1.4933,1.7067,7031.2,7593.8,219.70388793945312,0,bambird
gadwal,xc:359036,xc_359036,5.329,6.281,19250.7,22006.9,148.81649780273438,0,bambird
gadwal,xc:622760,xc_622760,1.5787,1.7173,11343.8,11765.6,129.20315551757812,0,bambird
gadwal,xc:359036,xc_359036,2.0782,2.6819,18131.0,22006.9,105.25806427001953,0,bambird
gadwal,xc:359036,xc_359036,6.339,6.8615,19422.9,22006.9,104.9524917602539,0,bambird
gadwal,xc:359036,xc_359036,0.0116,0.7779,19250.7,22006.9,68.49986267089844,0,bambird
gadwal,xc:359036,xc_359036,2.1595,2.3452,16236.0,18992.3,64.86914825439453,0,bambird
gadwal,xc:595438,xc_595438,31.7333,32.224,21234.4,22640.6,54.36151123046875,0,bambird
gadwal,xc:595438,xc_595438,38.8693,39.52,23015.6,23953.1,53.479896545410156,0,bambird
gadwal,xc:595438,xc_595438,23.456,23.872,22640.6,23953.1,51.07108688354492,0,bambird
gadwal,xc:622760,xc_622760,1.4187,1.536,20625.0,21140.6,47.30757141113281,0,bambird
gadwal,xc:539308,xc_539308,18.6456,22.1867,16365.2,22006.9,43.940879821777344,0,bambird
gadwal,xc:622760,xc_622760,1.6107,1.8133,8859.4,10312.5,37.150840759277344,0,bambird
gadwal,xc:595438,xc_595438,41.12,41.856,22265.6,23484.4,35.98681640625,0,bambird
gadwal,xc:622760,xc_622760,1.6107,1.6533,15000.0,15421.9,33.75436019897461,0,bambird
gadwal,xc:1048306,xc_1048306,1.9413,2.3147,7687.5,14203.1,28.522174835205078,0,bambird
gadwal,xc:539308,xc_539308,24.3693,25.8554,19466.0,20456.5,27.61505889892578,0,bambird
gadwal,xc:539308,xc_539308,24.4274,25.7741,16709.8,17657.2,25.564599990844727,0,bambird
gadwal,xc:1048306,xc_1048306,0.2347,0.288,4687.5,5015.6,24.53510284423828,0,bambird
gadwal,xc:539308,xc_539308,24.4506,25.658,18217.1,18992.3,23.417640686035156,0,bambird
gadwal,xc:1048306,xc_1048306,1.9627,2.2933,20578.1,23953.1,20.403596878051758,0,bambird
gadwal,xc:539308,xc_539308,16.1727,18.0071,15159.4,16537.5,18.999557495117188,0,bambird
gadwal,xc:707600,xc_707600,3.5643,3.7849,21748.5,22006.9,18.88672637939453,0,bambird
gadwal,xc:595438,xc_595438,41.4827,41.8773,23671.9,23953.1,18.22873306274414,0,bambird
gadwal,xc:424359,xc_424359,7.424,7.6053,19546.9,20015.6,14.174063682556152,0,bambird
gadwal,xc:210379,xc_210379,3.296,4.848,31.2,8093.8,13.598882675170898,0,bambird
gadwal,xc:548049,xc_548049,2.2407,3.2972,1033.6,17700.3,13.213834762573242,0,bambird
gadwal,xc:424359,xc_424359,7.456,7.6053,22687.5,22968.8,12.371810913085938,0,bambird
gadwal,xc:1048306,xc_1048306,0.0747,0.2347,18093.8,20484.4,11.957931518554688,0,bambird
gadwal,xc:1048306,xc_1048306,0.0853,0.2347,4312.5,4828.1,11.888032913208008,0,bambird
gadwal,xc:963992,xc_963992,1.536,1.8027,10406.2,11390.6,10.899118423461914,0,bambird
gadwal,xc:210379,xc_210379,3.312,4.384,10781.2,15968.8,10.019193649291992,0,bambird
gnwtea,xc:365480,xc_365480,24.9498,25.5187,43.1,775.2,1847.58251953125,0,bambird
gnwtea,xc:365480,xc_365480,25.1356,25.2865,20499.6,20844.1,805.8243408203125,0,bambird
gnwtea,xc:365480,xc_365480,35.3756,35.6078,21619.3,22006.9,789.42578125,0,bambird
gnwtea,xc:365480,xc_365480,34.7487,35.2943,21619.3,22006.9,610.648193359375,0,bambird
gnwtea,xc:365480,xc_365480,26.5868,27.3879,43.1,1162.8,522.148193359375,0,bambird
gnwtea,xc:1068699,xc_1068699,24.3693,28.9785,43.1,22006.9,346.66796875,0,bambird
gnwtea,xc:1068699,xc_1068699,167.532,170.6783,43.1,5081.8,277.4675598144531,0,bambird
gnwtea,xc:1068699,xc_1068699,24.2649,26.0876,43.1,4349.7,165.842041015625,0,bambird
gnwtea,xc:1068699,xc_1068699,0.0116,1.4164,43.1,22006.9,118.53948974609375,0,bambird
gnwtea,xc:1068699,xc_1068699,23.8701,23.9862,2325.6,3143.8,109.71159362792969,0,bambird
graher1,xc:601001,xc_601001,6.49,10.4141,43.1,22006.9,214.27926635742188,0,bambird
graher1,xc:601001,xc_601001,0.3599,3.8429,43.1,22006.9,188.4694061279297,0,bambird
graher1,xc:601001,xc_601001,5.0271,6.3158,43.1,17097.4,70.52780151367188,0,bambird
graher1,xc:601001,xc_601001,5.2477,6.1997,17269.6,18518.6,52.09925842285156,0,bambird
graher1,xc:601001,xc_601001,5.2477,6.1997,18733.9,20241.2,52.09925842285156,0,bambird
graher1,xc:761218,xc_761218,3.4133,3.541,12618.5,13307.5,18.66848373413086,0,bambird
graher1,xc:761218,xc_761218,7.2678,7.442,9259.3,10077.5,17.863502502441406,0,bambird
graher1,xc:761218,xc_761218,3.4249,3.5178,13522.9,14255.0,17.323579788208008,0,bambird
graher1,xc:761218,xc_761218,3.4366,3.5178,7924.2,8139.6,17.28514862060547,0,bambird
graher1,xc:761218,xc_761218,3.483,3.5759,16322.2,16580.6,15.161423683166504,0,bambird
graher1,xc:801934,xc_801934,0.0116,2.5078,43.1,22006.9,13.935342788696289,0,bambird
grcgre1,xc:592110,xc_592110,6.096,10.528,31.2,7593.8,808.3524169921875,0,bambird
grcgre1,xc:386365,xc_386365,26.3147,28.0747,6140.6,15093.8,583.9083251953125,0,bambird
grcgre1,xc:138169,xc_138169,9.3227,10.272,1312.5,23953.1,462.6348571777344,0,bambird
grcgre1,xc:363743,xc_363743,11.4242,11.5403,5383.3,5684.8,444.6363525390625,0,bambird
grcgre1,xc:363743,xc_363743,11.4707,11.7377,5814.0,6546.1,430.93719482421875,0,bambird
grcgre1,xc:138169,xc_138169,7.5947,8.832,46.9,23953.1,407.9149169921875,0,bambird
grcgre1,xc:592110,xc_592110,3.072,6.032,31.2,13312.5,389.6099548339844,0,bambird
grcgre1,xc:363743,xc_363743,32.9259,33.1581,21791.6,22006.9,366.13092041015625,0,bambird
grcgre1,xc:363743,xc_363743,0.1045,0.1741,4220.5,4651.2,323.5919189453125,0,bambird
grcgre1,xc:374172,xc_374172,1.4861,2.1943,4220.5,18260.2,302.3734130859375,0,bambird
grcgre1,xc:363743,xc_363743,17.4614,18.367,8570.2,10723.5,277.9338073730469,0,bambird
grcgre1,xc:374172,xc_374172,0.0116,1.4861,2196.4,12446.2,215.55734252929688,0,bambird
grcgre1,xc:138169,xc_138169,9.824,9.888,5015.6,5296.9,180.8536376953125,0,bambird
grcgre1,xc:386365,xc_386365,27.0507,27.6053,4312.5,7406.2,165.47808837890625,0,bambird
grcgre1,xc:138169,xc_138169,8.7893,9.28,1312.5,9421.9,148.05104064941406,0,bambird
grcgre1,xc:138169,xc_138169,9.5893,9.8133,46.9,1171.9,145.3660430908203,0,bambird
grcgre1,xc:386365,xc_386365,22.72,23.5947,18750.0,23343.8,144.51162719726562,0,bambird
grcgre1,xc:592110,xc_592110,0.272,2.816,4062.5,15968.8,139.6425323486328,0,bambird
grcgre1,xc:386365,xc_386365,28.2027,28.3733,4687.5,6046.9,131.4767303466797,0,bambird
grcgre1,xc:386365,xc_386365,23.296,23.5733,23671.9,23953.1,125.23115539550781,0,bambird
grcgre1,xc:592110,xc_592110,5.056,5.472,3593.8,4812.5,120.11737060546875,0,bambird
grcgre1,xc:374172,xc_374172,1.1494,1.4512,6460.0,8354.9,104.25495910644531,0,bambird
grcgre1,xc:592110,xc_592110,19.904,23.008,31.2,15968.8,100.56074523925781,0,bambird
grcgre1,xc:374172,xc_374172,5.1664,5.5612,43.1,516.8,75.78265380859375,0,bambird
grcgre1,xc:374172,xc_374172,2.2988,2.7167,4392.8,18432.4,54.63886260986328,0,bambird
grcgre1,xc:462953,xc_462953,1.9737,2.0666,7493.6,7924.2,53.087646484375,0,bambird
grcgre1,xc:655643,xc_655643,24.0747,24.4907,21234.4,23953.1,49.364891052246094,0,bambird
grcgre1,xc:655643,xc_655643,12.352,12.6293,22968.8,23859.4,47.86867904663086,0,bambird
grecor,xc:372106,xc_372106,109.6446,110.7127,20456.5,22006.9,547.71484375,0,bambird
grecor,xc:90633,xc_90633,7.9761,12.771,6330.8,22006.9,368.0780029296875,0,bambird
grecor,xc:987714,xc_987714,4.8427,6.3253,234.4,1687.5,261.5294189453125,0,bambird
grecor,xc:280958,xc_280958,16.9273,20.2942,13953.5,17915.6,201.16363525390625,0,bambird
grecor,xc:372106,xc_372106,112.0711,112.4659,20801.1,21877.7,173.17254638671875,0,bambird
grecor,xc:280958,xc_280958,17.8445,20.8631,18087.9,20628.8,169.96533203125,0,bambird
grecor,xc:280958,xc_280958,11.3894,15.418,11972.5,22006.9,167.70700073242188,0,bambird
grecor,xc:448710,xc_448710,0.0107,1.0453,4500.0,23953.1,164.97622680664062,0,bambird
grecor,xc:448710,xc_448710,13.1413,13.3973,23296.9,23953.1,144.84500122070312,0,bambird
grecor,xc:372106,xc_372106,112.8141,113.0115,7106.0,8053.4,141.735595703125,0,bambird
grecor,xc:987714,xc_987714,14.784,17.408,46.9,6093.8,134.6497344970703,0,bambird
grecor,xc:372106,xc_372106,3.065,3.6804,1679.6,3230.0,133.9442596435547,0,bambird
grecor,xc:308865,xc_308865,110.1973,111.648,22265.6,23953.1,130.67787170410156,0,bambird
grecor,xc:280958,xc_280958,17.74,19.7137,20628.8,22006.9,119.9545669555664,0,bambird
grecor,xc:448710,xc_448710,8.9387,9.7173,22828.1,23953.1,117.91239166259766,0,bambird
grecor,xc:448710,xc_448710,8.896,9.6427,20765.6,22640.6,116.85662841796875,0,bambird
grecor,xc:308865,xc_308865,110.1653,111.5627,18140.6,22265.6,116.37445068359375,0,bambird
grecor,xc:372106,xc_372106,81.7459,82.9765,18647.8,22006.9,112.61734008789062,0,bambird
grecor,xc:308865,xc_308865,27.4667,28.4373,19406.2,21703.1,104.85594177246094,0,bambird
grecor,xc:308865,xc_308865,27.4773,28.3627,22687.5,23859.4,102.95494079589844,0,bambird
grecor,xc:626272,xc_626272,1.9853,2.4033,17829.5,18906.2,98.55354309082031,0,bambird
grecor,xc:987714,xc_987714,4.9067,5.2587,5859.4,6421.9,97.97298431396484,0,bambird
grecor,xc:308865,xc_308865,120.0533,121.344,21046.9,23953.1,93.84810638427734,0,bambird
grecor,xc:448710,xc_448710,2.9333,3.1787,18984.4,20062.5,92.83585357666016,0,bambird
grecor,xc:90633,xc_90633,12.1673,12.771,20930.3,22006.9,91.66133117675781,0,bambird
grecor,xc:626272,xc_626272,10.658,10.8437,4134.4,4694.2,79.77149200439453,0,bambird
grecor,xc:726669,xc_726669,4.0533,5.4293,46.9,17109.4,78.58184051513672,0,bambird
grecor,xc:214292,xc_214292,124.496,126.56,31.2,7687.5,76.31747436523438,0,bambird
grecor,xc:726669,xc_726669,3.6907,5.0347,2296.9,23953.1,72.48951721191406,0,bambird
grecor,xc:280958,xc_280958,18.7733,20.213,17958.7,19164.6,67.36868286132812,0,bambird
grecor,xc:626272,xc_626272,10.925,11.2733,5211.0,7838.1,63.41279602050781,0,bambird
greegr,xc:1005363,xc_1005363,0.0213,3.744,46.9,22828.1,2380.251953125,3,bambird
greegr,xc:1005363,xc_1005363,5.3227,9.4933,46.9,23953.1,2344.8837890625,3,bambird
greegr,xc:1005363,xc_1005363,5.024,6.176,4546.9,23953.1,1652.178466796875,3,bambird
greegr,xc:1005363,xc_1005363,5.2907,5.536,2859.4,4031.2,847.697265625,3,bambird
greegr,xc:1005363,xc_1005363,3.168,3.5307,2437.5,3328.1,843.1240234375,3,bambird
greegr,xc:357715,xc_357715,2.0693,3.936,12234.4,23953.1,431.9947204589844,3,bambird
greegr,xc:357715,xc_357715,1.7707,2.048,23109.4,23953.1,161.86651611328125,3,bambird
greegr,xc:357715,xc_357715,1.7707,2.0373,20156.2,21750.0,153.50865173339844,3,bambird
greegr,xc:357715,xc_357715,1.8027,2.048,17156.2,19171.9,146.2350311279297,3,bambird
greegr,xc:357715,xc_357715,1.8027,2.0373,21937.5,22921.9,137.87716674804688,3,bambird
grywag,xc:864014,xc_864014,0.0107,3.136,46.9,23953.1,80.96700286865234,0,bambird
grywag,xc:78168,xc_78168,5.2245,5.5147,19466.0,20499.6,58.546913146972656,0,bambird
grywag,xc:78168,xc_78168,5.2245,5.4915,18001.8,19078.4,58.43009948730469,0,bambird
grywag,xc:78168,xc_78168,5.2361,5.4915,20844.1,21877.7,32.28589630126953,0,bambird
grywag,xc:78168,xc_78168,3.3669,4.1448,43.1,4995.7,27.962142944335938,0,bambird
grywag,xc:388636,xc_388636,2.3787,3.0293,23296.9,23953.1,27.529634475708008,0,bambird
grywag,xc:507377,xc_507377,52.832,53.4187,11906.2,14718.8,27.257259368896484,0,bambird
grywag,xc:78168,xc_78168,2.4033,2.8793,17226.6,19121.5,19.538049697875977,0,bambird
grywag,xc:864014,xc_864014,0.448,0.544,12890.6,13359.4,16.69476890563965,0,bambird
grywag,xc:388636,xc_388636,2.4213,2.6453,21093.8,21656.2,15.198709487915039,0,bambird
grywag,xc:507377,xc_507377,52.8427,53.1947,19875.0,21093.8,14.193209648132324,0,bambird
grywag,xc:592132,xc_592132,0.0116,0.8011,20155.1,21145.6,13.057828903198242,0,bambird
grywag,xc:507377,xc_507377,53.184,53.376,14437.5,15234.4,11.701900482177734,0,bambird
grywag,xc:507377,xc_507377,47.5733,47.8293,21328.1,21562.5,10.742916107177734,0,bambird
grywag,xc:696159,xc_696159,4.8065,6.5248,6072.4,16236.0,10.614234924316406,0,bambird
grywag,xc:696159,xc_696159,6.4551,7.6974,43.1,16365.2,10.34155559539795,0,bambird
grywag,xc:507377,xc_507377,52.9813,53.1733,3375.0,4125.0,9.758779525756836,0,bambird
grywag,xc:696159,xc_696159,5.329,6.8034,43.1,7235.2,9.589229583740234,0,bambird
grywag,xc:388636,xc_388636,2.5707,2.816,22125.0,22453.1,8.524191856384277,0,bambird
grywag,xc:592132,xc_592132,4.7601,5.4567,18949.2,22006.9,8.404115676879883,0,bambird
grywag,xc:386848,xc_386848,10.592,10.816,9937.5,10921.9,7.242592811584473,0,bambird
grywag,xc:592132,xc_592132,0.4992,0.8359,18733.9,19638.3,7.038886070251465,0,bambird
grywag,xc:386848,xc_386848,12.256,12.8213,1593.8,3046.9,6.276354789733887,0,bambird
grywag,xc:592132,xc_592132,0.0116,0.4528,18346.3,20025.9,6.0680108070373535,0,bambird
grywag,xc:592132,xc_592132,0.5108,0.8011,21188.7,22006.9,5.993048667907715,0,bambird
grywag,xc:767548,xc_767548,18.5411,19.0171,17140.4,18174.0,5.381300926208496,0,bambird
grywag,xc:864014,xc_864014,0.6293,1.4933,18140.6,23953.1,4.9719648361206055,0,bambird
grywag,xc:388636,xc_388636,0.5333,0.5973,22218.8,22546.9,4.824112892150879,0,bambird
grywag,xc:696159,xc_696159,9.021,9.8104,16020.7,18992.3,4.824057579040527,0,bambird
grywag,xc:432286,xc_432286,31.3702,31.405,20068.9,20499.6,4.520934104919434,0,bambird
jabwar,xc:385100,xc_385100,42.2603,44.9771,43.1,15633.1,546.5352172851562,0,bambird
jabwar,xc:191037,xc_191037,38.6148,43.8393,43.1,5297.2,461.1978454589844,0,bambird
jabwar,xc:385100,xc_385100,42.3068,44.1179,19767.5,22006.9,429.641845703125,0,bambird
jabwar,xc:191037,xc_191037,46.9856,52.8718,43.1,17786.4,405.00006103515625,0,bambird
jabwar,xc:329587,xc_329587,0.0232,5.7005,43.1,19466.0,329.4390869140625,0,bambird
jabwar,xc:191203,xc_191203,5.5147,8.5547,46.9,22125.0,280.5083312988281,0,bambird
jabwar,xc:191203,xc_191203,8.7573,11.04,46.9,21656.2,196.50753784179688,0,bambird
jabwar,xc:385100,xc_385100,40.3331,40.9368,21619.3,22006.9,168.12832641601562,0,bambird
jabwar,xc:191203,xc_191203,25.9947,27.6907,46.9,22781.2,167.73104858398438,0,bambird
jabwar,xc:191203,xc_191203,29.2267,30.6133,46.9,21562.5,161.83462524414062,0,bambird
jabwar,xc:385100,xc_385100,59.1761,59.8378,20284.3,20930.3,156.14207458496094,0,bambird
jabwar,xc:581688,xc_581688,95.616,100.1707,46.9,16734.4,152.9668731689453,0,bambird
jabwar,xc:385100,xc_385100,24.5667,31.4746,43.1,22006.9,152.74856567382812,0,bambird
jabwar,xc:191203,xc_191203,14.4213,16.352,46.9,22359.4,143.7313232421875,0,bambird
jabwar,xc:191037,xc_191037,48.5878,48.8432,17054.3,22006.9,129.36598205566406,0,bambird
jabwar,xc:191037,xc_191037,48.5878,48.6922,12747.7,12963.0,127.74781799316406,0,bambird
jabwar,xc:191038,xc_191038,23.7192,25.6116,1162.8,17528.0,123.90980529785156,0,bambird
jabwar,xc:191037,xc_191037,59.0483,59.1761,11369.5,12058.6,102.08903503417969,0,bambird
jabwar,xc:191038,xc_191038,13.7578,14.1758,20370.4,21016.4,99.91756439208984,0,bambird
jabwar,xc:191038,xc_191038,13.7346,14.0829,18820.0,19724.4,99.86787414550781,0,bambird
jabwar,xc:191038,xc_191038,13.7927,14.0249,17657.2,18389.4,99.77311706542969,0,bambird
jabwar,xc:191038,xc_191038,13.8275,14.0713,21705.5,22006.9,99.69794464111328,0,bambird
jabwar,xc:27362,xc_27362,3.065,3.6223,43.1,4349.7,91.03265380859375,0,bambird
jabwar,xc:155854,xc_155854,20.992,21.248,22218.8,23953.1,82.45811462402344,0,bambird
jabwar,xc:34404,xc_34404,14.4544,15.2207,17183.5,22006.9,62.808921813964844,0,bambird
